,date,text,followers,polarity,sentiment_confidence,clusters,difference
14,2019-11-23 17:37:05,b'Likely Birth aapl amzn agn brk bhc ba cat ko ibm pep jnj msft tsla mnk fb c',858,0.0,1.0,0,0.0
15,2019-11-23 17:34:31,b'Luck Starts Birth Though aapl amzn agn brk bhc ba cat ko ibm pep jnj msft tsla mnk fb c',858,0.0,0.0,1,0.0
16,2019-11-23 17:32:27,b'Make Luck aapl amzn agn brk bhc ba cat ko ibm pep jnj msft tsla mnk fb c',858,0.0,0.0,1,0.0
17,2019-11-23 17:32:03,b'new MacBook Pro best work laptop Apple ever made still fall behind Windows rival two ke',2803,0.2454545454545454,0.4848484848484849,4,0.0014998338352563351
18,2019-11-23 17:30:19,b'Ive Studying amp Thinking Luck Luck Changed aapl amzn agn brk bhc ba',858,0.0,0.0,1,0.0
19,2019-11-23 17:30:12,b'ACTIVE TRADERS Try one FREE trading TSLA AAPL COST GS FB AMZN GOOGL NVDA',494,0.13333333333333336,0.7,4,0.00020730350870108922
20,2019-11-23 17:28:21,b'Cool graphic @LeutholdGroup showing AAPL along stock recent history reached weigh',915,0.11666666666666665,0.43333333333333335,4,0.00020798542813760593
21,2019-11-23 17:22:59,b'Never Ever Discount LUCK aapl amzn agn brk bhc ba cat ko ibm pep jnj msft tsla mnk fb c wfc',858,0.0,0.0,1,0.0
22,2019-11-23 17:22:00,b'Weekly Sample Portfolio Update Week 47 Steemit NQF RTYF ZBF GCF SPX',983,0.0,0.0,1,0.0
23,2019-11-23 17:20:29,b'enormous gap regulatory framework never intended cover universe unive',486,0.0,0.9,0,0.0
24,2019-11-23 17:19:58,b'Danced Made Sure Number Got ta Wait Though aapl amzn agn brk bhc ba cat ko ibm',858,0.5,0.8888888888888888,2,0.0017145402975278056
25,2019-11-23 17:15:47,b'Unbelievably Gorgeous Woman Asked Dance Last Night @ Wild Wings 2GuysGuitars aapl amzn agn brk bhc',858,0.26666666666666666,0.4555555555555556,4,0.0004686410146576002
26,2019-11-23 17:12:18,b'Trading Ideas OMG Apple 999 confirm Bearish FREE trade week via',1024,0.4,0.8,2,0.0014733056766448724
27,2019-11-23 17:09:32,b'Increase real 10 year yield market volatility ahead SPY QQQ DJIA DIA GLD SLV #stockmarket #investin',2573,0.2,0.30000000000000004,4,0.0006941190501722273
28,2019-11-23 17:09:31,b'@JeffBezos shouldnt ever AMZN position Owning Washington Post probably cost Amazon kind',2573,0.6,0.9,2,0.006247071451550044
29,2019-11-23 17:09:21,b'Think House Vote Inpeachment Mr @POTUS @realDonaldTrump aapl amzn agn brk bhc crm cmg dis',2573,0.0,0.0,1,0.0
30,2019-11-23 17:07:48,b'Elon Proved Hes Fraudster Glass Broke Twice aapl amzn agn brk bhc ba cat ko ibm pep jnj',858,0.0,0.0,1,0.0
31,2019-11-23 17:05:40,b'Think House Vote Inpeachment Mr @POTUS @realDonaldTrump aapl amzn agn brk bhc crm cmg',858,0.0,0.0,1,0.0
32,2019-11-23 17:05:38,b'think data collected someone like AAPL AMZN would probably like data Harry',2581,0.0,0.0,1,0.0
33,2019-11-23 17:03:32,b'Trading Ideas OMG Apple 999 confirm Bearish FREE trade week via',134039,0.4,0.8,3,0.19285197225761921
34,2019-11-23 17:03:04,b'SPX Weekly Chart sort surprised bullish everyone amp considering spinning top candle AA',2573,0.3,0.7,2,0.0024294166756027944
35,2019-11-23 17:02:34,b'Apple Inc AAPL surprised market Q3 result Goldman Sachs changed rating Sell Apple Inc AAP',16,0.1,0.9,0,6.474487836818287e-06
36,2019-11-23 17:02:03,b'Apple finally made new AirPods fit people ear time make cheaper AirPods',597,0.1787878787878788,0.6181818181818182,4,0.0002966685832794811
37,2019-11-23 17:01:33,b'251 Profit Packed Option Trades Yearly Delivered Inbox Daily FREE AAPL MSFT NVDA AMD',494,0.2,0.4,4,0.00017768872174379075
38,2019-11-23 17:00:11,b'@cppinvest Cook would tolerate @elonmusk 420 second TSLAQ AAPL',369,0.0,0.0,1,0.0
39,2019-11-23 16:56:55,b'AAPL ALGN AMAT NEW ARTICLE Benefit Trend Momentum QQQ Get latest AAPL',2573,0.3181818181818182,0.6772727272727272,2,0.002492996450859617
40,2019-11-23 16:56:39,b'Increase real 10 year yield market volatility ahead SPY QQQ DJIA DIA GLD SLV #stockmarket #investin',161,0.2,0.30000000000000004,4,4.343302257198934e-05
41,2019-11-23 16:54:30,b'@JeffBezos shouldnt ever AMZN position Owning Washington Post probably cost Amazon ki',74,0.0,0.0,1,0.0
42,2019-11-23 16:51:03,b'Americans fear theyve lost control personal information Facebook Google continue dominate',114,0.0,0.3,4,0.0
43,2019-11-23 16:51:03,b'Americans fear theyve lost control personal information Facebook Google continue dominate',890,0.0,0.3,4,0.0
44,2019-11-23 16:50:58,b'SPY ESF NQF QQQ AAPL AMZN FB NFLX GM XLE IBB LABU CELG AMD MU GOOG BABA FXI DAX TSLA',222,0.0,0.0,1,0.0
45,2019-11-23 16:50:20,b'AAPL quietly removed Ratings Reviews section online store meaning shopper longer see online',374,0.0,0.3333333333333333,4,0.0
46,2019-11-23 16:48:45,b'@RayDalio please let CNBC know hundred dollar stock point aftermarket news crat',22,0.0,0.0,1,0.0
47,2019-11-23 16:44:12,b'SPX Weekly Chart sort surprised bullish everyone amp considering spinning top candle',4480,0.3,0.7,2,0.004229998720054614
48,2019-11-23 16:44:10,b'Mass Incarceration Genocide MSFT AAPL GOOGL AMZN',2573,0.0,0.0,1,0.0
49,2019-11-23 16:44:10,b'AAPL quietly removed Ratings Reviews section online store meaning shopper longer see online',2573,0.0,0.3333333333333333,4,0.0
50,2019-11-23 16:44:08,b'#aapl #fb #googl #nflx #markets #economy #logistics #analysis #pattern #relationship #new #innovation #bigdata #digitaltran',2573,0.13636363636363635,0.4545454545454545,4,0.000717065134475441
51,2019-11-23 16:44:07,b'@politico WAR OLIGARCHS BEGUN freedom dead american voice long live DIS AAPL',2573,-0.02840909090909091,0.325,4,-0.00010681282732290427
52,2019-11-23 16:44:06,b'@LaMonicaBuzz Excellent piece Large cap company plenty cash stay active amp continue seeing sma',2573,0.3603174603174603,0.6761904761904761,2,0.00281862351514885
53,2019-11-23 16:42:31,b'aapl iPhone gave superpower palm hand TSLA #CYBRTRK gave batmobile',243,0.0,0.0,1,0.0
54,2019-11-23 16:41:07,b'Mass Incarceration Genocide MSFT AAPL GOOGL AMZN',980,0.0,0.0,1,0.0
55,2019-11-23 16:35:06,b'AAPL quietly removed Ratings Reviews section online store meaning shopper longer see',2461,0.0,0.3333333333333333,4,0.0
56,2019-11-23 16:33:30,b'#aapl #fb #googl #nflx #markets #economy #logistics #analysis #pattern #relationship #new #innovation #bigdata',1088,0.13636363636363635,0.4545454545454545,4,0.0003032129289969995
57,2019-11-23 16:31:48,b'Indiana Republicans raising property tax pay 30 Billion new road work 30 Billion easily',980,0.28484848484848485,0.6439393939393939,2,0.000808216869768623
58,2019-11-23 16:31:41,b'Increase real 10 year yield market volatility ahead SPY QQQ DJIA DIA GLD SLV #stockmarket #investin',1929,0.2,0.30000000000000004,4,0.00052038695988427
59,2019-11-23 16:30:14,b'ACTIVE TRADERS Try one FREE trading TSLA AAPL WMT GS FB AMZN GOOGL NVDA',494,0.13333333333333336,0.7,4,0.00020730350870108922
60,2019-11-23 16:30:01,b'Apple AAPL AAPL Weekly View Confirms Downtrend Long short WCX',2177,-0.025,0.35,4,-8.564645845943913e-05
61,2019-11-23 16:30:00,b'county Indiana act like Hoosiers havent even made slightest infraction worth pris',980,0.3,0.1,4,0.00013218746000170667
62,2019-11-23 16:28:28,b'Mass Incarceration Genocide MSFT AAPL GOOGL AMZN business working mass incarceration state like Indiana',980,0.0,0.0,1,0.0
63,2019-11-23 16:26:13,b'@politico WAR OLIGARCHS BEGUN freedom dead american voice long live DIS AAPL',89,-0.02840909090909091,0.325,4,-3.6946527911925695e-06
64,2019-11-23 16:25:29,b'2246 amp 500 top 10 market cap stock MSFT AAPL AMZN FB BRK JPM GOOG GOOGL JNJ',3529,0.5,0.5,2,0.003966747843078426
65,2019-11-23 16:25:01,b'Recent Marshall Co news report employee make shackled inmate give threesome news report county',980,0.0,0.25,1,0.0
66,2019-11-23 16:24:46,b'Apple Microsoft Lead Top Tech Play Thats Trouncing Market AAPL MSFT',7037,0.5,0.5,2,0.007909890782585118
67,2019-11-23 16:22:16,b'Increase real 10 year yield market volatility ahead SPY QQQ DJIA DIA GLD SLV #stockmarket #investin',4241,0.2,0.30000000000000004,4,0.0011440959548310984
68,2019-11-23 16:21:12,b'@LaMonicaBuzz Excellent piece Large cap company plenty cash stay active amp continue seei',1963,0.3603174603174603,0.6761904761904761,2,0.0021503917451368795
69,2019-11-23 16:16:22,b'Business Insider Americans fear theyve lost control personal information Facebook Google',5515,0.0,0.3,4,0.0
70,2019-11-23 16:16:17,b'Trader Warns Rally Crumbling Surface SPY QQQ DJIA DIA GLD SLV',21249,0.0,0.0,1,0.0
71,2019-11-23 16:16:05,b'@JoeBiden number non government #jobs @joebiden credited 44 year spent gov Answer Despit',596,-0.1,0.1,1,-2.679718576905346e-05
72,2019-11-23 16:15:50,b'Walks Like Duck Talks Like Duck Probably QE SPY QQQ DJIA',21249,0.0,0.0,1,0.0
73,2019-11-23 16:10:55,b'SPY SPX QQQ ESF NQF RTYF ZBF GCF NDX RUT AAPL NFLX AMZN TSLA FB MSFT DIA NDX IWM QCOM GDX DAX',651,0.0,0.0,1,0.0
74,2019-11-23 16:10:42,b'SPY SPX QQQ ESF NQF RTYF ZBF GCF NDX RUT AAPL NFLX AMZN TSLA FB MSFT DIA NDX IWM QCOM GDX DAX',651,0.0,0.0,1,0.0
75,2019-11-23 16:09:30,b'AMTD call bought 1028 175 went 1200 feeling greedy sell 86 Plent',57,0.0,0.0,1,0.0
76,2019-11-23 16:09:27,b'Direct message u #twitter #discord added onto upcoming 10k challenge #earlybirds list',944,0.1,0.4,4,0.00016977545883212393
77,2019-11-23 16:08:35,b'Increase real 10 year yield market volatility ahead SPY QQQ DJIA DIA GLD SLV #stockmarket',21249,0.2,0.30000000000000004,4,0.005732349668522992
78,2019-11-23 16:05:32,b'enormous gap regulatory framework never intended cover universe unive',649,0.0,0.9,0,0.0
79,2019-11-23 16:02:56,b'enormous gap regulatory framework never intended cover universe',3232,0.0,0.9,0,0.0
80,2019-11-23 16:00:40,b'Stocks currently long AAPL NFLX MARA ROKU SHOP WIX #news #business #businessnews #finance',1232,-0.05,0.4,4,-0.00011078568076333515
81,2019-11-23 15:56:36,b'write Top Momentum Stocks Affected Cash Rotation Q3 Find',48,0.5,0.5,2,5.3954065306819054e-05
82,2019-11-23 15:56:06,b'TSLA GM GOOGL AAPL Tesla plan leave auto industry behind car',2497,-0.4,0.7,0,-0.0031435436916596336
83,2019-11-23 15:50:31,b'Cool graphic @LeutholdGroup showing AAPL along stock recent history reached weigh',512,0.11666666666666665,0.43333333333333335,4,0.00011638091716552375
84,2019-11-23 15:49:04,b'Mobile discloses data breach affecting million subscriber AAPL',1889,0.0,0.0,1,0.0
85,2019-11-23 15:42:21,b'LONG THREAD stock market isnt stock market ES ESF SPX SPY QQQ IWM VXX VIX AAPL AMZN',1294,-0.05,0.4,4,-0.00011636093417837312
86,2019-11-23 15:37:57,b'Americas largest company MSFT AAPL GOOGL AMZN marijuana legal state Indiana people beaten ra',980,0.2,0.2,4,0.00017624994666894228
87,2019-11-23 15:36:03,b'Trading Ideas AAPL Weekly View Confirms Downtrend FREE trade week via',134039,0.4,0.8,3,0.19285197225761921
88,2019-11-23 15:30:33,b'new MacBook Pro best work laptop Apple ever made still fall behind Windows rival two ke',597,0.2454545454545454,0.4848484848484849,4,0.00031944373872566255
89,2019-11-23 15:30:13,b'ACTIVE TRADERS Try one FREE trading TSLA AAPL WFM GS FB AMZN GOOGL NVDA',494,0.13333333333333336,0.7,4,0.00020730350870108922
90,2019-11-23 15:26:13,b'Cool graphic @LeutholdGroup showing AAPL along stock recent history reached weigh',1297,0.11666666666666665,0.43333333333333335,4,0.0002948165030540709
91,2019-11-23 15:23:42,b'going limb shorting AAPL overbought',68,0.0,0.0,1,0.0
92,2019-11-23 15:20:26,b'10 Things Know FUTURE APPLE road ahead tech giant service iPhones AAPL',158,0.0,0.5625,4,0.0
93,2019-11-23 15:19:34,b'AAPL Apple delay theatrical debut Banker',1035,0.0,0.0,1,0.0
94,2019-11-23 15:18:22,b'FUTURE APPLE road ahead tech giant service iPhones AAPL johnangel1977',220,0.0,0.5625,4,0.0
95,2019-11-23 15:17:54,b'Binance CEO Suing Block China Police Raid Story SPY QQQ DJIA DIA',21249,0.0,0.0,1,0.0
96,2019-11-23 15:17:47,b'@ced70hammy Yes agree think stock extended expensive become extremely crowde',2179,-0.3125,0.85,0,-0.002602370366094399
97,2019-11-23 15:17:15,b'Got ta new IPhone Day wanted day tsla aapl #TeslaCyberTruck #Cybertruck #CYBRTRK',2573,0.13636363636363635,0.4545454545454545,4,0.000717065134475441
98,2019-11-23 15:17:11,b'Bitcoin Price Bullish Macro Trend Intact 6800 Key SPY QQQ DJIA DIA',21249,0.0,1.0,0,0.0
99,2019-11-23 15:17:10,b'Amazing trading model Profectus Systems Stocks ETFs Options Futures Forex SPY AAPL REN MOMO DGAZ UGAZ DG TLT',844,0.6000000000000001,0.9,2,0.0020491754003529876
100,2019-11-23 15:15:34,b'Opinion Poll FUTURE APPLE road ahead tech giant service iPhones AAPL',85,0.0,0.5625,4,0.0
101,2019-11-23 15:15:11,b'Bitcoin still substantially YTD SPY QQQ DJIA DIA GLD SLV #stockmarket #investing #finance',21249,0.0,0.0,1,0.0
102,2019-11-23 15:14:32,b'Cool graphic @LeutholdGroup showing AAPL along stock recent history reached weigh',30,0.11666666666666665,0.43333333333333335,4,6.819194365167407e-06
103,2019-11-23 15:14:19,b'FUTURE APPLE road ahead tech giant service iPhones AAPL',1237,0.0,0.5625,4,0.0
104,2019-11-23 15:13:16,b'Got ta new IPhone Day wanted day tsla aapl #TeslaCyberTruck #Cybertruck #CYBRTRK',70,0.13636363636363635,0.4545454545454545,4,1.950818477002755e-05
105,2019-11-23 15:10:32,b'#Austin #Texas #wednesday tracking #Trump #Apple tour @timcook Visiting new 1bln campus aapl build',2992,0.13636363636363635,0.4545454545454545,4,0.0008338355547417488
106,2019-11-23 15:08:02,b'@JoeBiden number non government #jobs @joebiden credited 44 year spent gov Answer Despit',1081,-0.1,0.1,1,-4.860362049722617e-05
107,2019-11-23 15:05:42,b'Wall St Solver Power Rankings AAPL Apple Inc AMZN Inc MSFT Microsoft Corp',2573,0.0,0.0,1,0.0
108,2019-11-23 15:03:56,b'Get Rich Dividends Marc Lichtenfeld STX MCD PG AAPL JNJ XOM GE',1136,0.375,0.75,2,0.0014365269887940577
109,2019-11-23 15:02:41,b'Long thread AAPL Sometimes good sit back understandappreciate miracle around easy com',882,0.2708333333333333,0.4583333333333334,4,0.0004922605932355225
110,2019-11-23 15:02:26,b'UPDATED ANALYSIS AAPL Apple Valuation Earnings Quality Dividend Safety Scores Analysis',8628,0.0,0.0,1,0.0
111,2019-11-23 15:00:34,b'Media empire like Walt Disney spending billion compete streaming battle Netflix Apple Amazon',3,0.0,0.0,1,0.0
112,2019-11-23 15:00:25,b'#Trump playing AAPL prop #PostTruth dystopia Apple playing Trump get',110,0.0,0.0,1,0.0
113,2019-11-23 15:00:01,b'Week review Trumps policy moved stock AAPL MU WDC OCLR ACIA NPTN LITE IIVI MO BTI IMBBY PM GM FCA',134039,0.0,0.0,3,0.0
114,2019-11-23 14:59:37,b'Satya Nadella turnaround Microsoft name etched history alongside CEOs like Jack Welch amp Steve Job',2573,0.0,0.0,1,0.0
115,2019-11-23 14:55:33,b'Apple @ Work Locus Health transforming home patient care iPad AAPL',1889,0.0,0.0,1,0.0
116,2019-11-23 14:55:10,b'OptionAlarm provides Option Swing Trade Alerts REAL Results Try 10 Days',2776,0.2,0.30000000000000004,4,0.0007488824264586486
117,2019-11-23 14:49:23,b'@thehill apo #TEAMArkansasBabyMama ole Joe etal need GO HOME jelly paw asset lb wmt aapl tsla',84,0.0,0.0,1,0.0
118,2019-11-23 14:49:11,b'Carve hour weekend review tape hot setup week recommend TOS software go',93,0.25,0.8500000000000001,2,8.885560130216763e-05
119,2019-11-23 14:47:51,b'Satya Nadella turnaround Microsoft name etched history alongside CEOs like Jack Welch amp Steve Job',1143,0.0,0.0,1,0.0
120,2019-11-23 14:47:22,b'@TweetLeni tempted sell AAPL give credit making want trash',206,0.0,0.0,1,0.0
121,2019-11-23 14:45:33,b'Week review Trumps policy moved stock AAPL MU WDC OCLR ACIA NPTN LITE IIVI MO BTI IMBBY PM',20915,0.0,0.0,1,0.0
122,2019-11-23 14:42:07,b'SPY SPX QQQ ESF NQF RTYF ZBF GCF NDX RUT AAPL NFLX AMZN TSLA FB MSFT DIA NDX IWM QCOM GDX',1811,0.0,0.0,1,0.0
123,2019-11-23 14:42:04,b'Apple finally made new AirPods fit people ear time make cheaper AirPods',3649,0.1787878787878788,0.6181818181818182,4,0.0018133059637970295
124,2019-11-23 14:41:43,b'SPY SPX QQQ ESF NQF RTYF ZBF GCF NDX RUT AAPL NFLX AMZN TSLA FB MSFT DIA NDX IWM QCOM GDX',1811,0.0,0.0,1,0.0
125,2019-11-23 14:40:29,b'SPY SPX QQQ ESF NQF RTYF ZBF GCF NDX RUT AAPL NFLX AMZN TSLA FB MSFT DIA NDX IWM QCOM GDX',1811,0.0,0.0,1,0.0
126,2019-11-23 14:39:46,b'write Top Momentum Stocks Affected Cash Rotation Q3 Find',663,0.5,0.5,2,0.0007452405270504381
127,2019-11-23 14:39:34,b'Media empire like Walt Disney spending billion compete streaming battle Netflix Apple Amazon',127,0.0,0.0,1,0.0
128,2019-11-23 14:37:21,b'Apple finally made new AirPods fit people ear time make cheaper AirPods',93,0.1787878787878788,0.6181818181818182,4,4.621470392795936e-05
129,2019-11-23 14:35:16,b'10 Things Know Apple finally made new AirPods fit people ear time make th',158,0.1787878787878788,0.6181818181818182,4,7.851530344750084e-05
130,2019-11-23 14:33:23,b'Apple finally made new AirPods fit people ear time make cheaper AirPods',220,0.1787878787878788,0.6181818181818182,4,0.00010932510606614044
131,2019-11-23 14:31:21,b'Wall St Solver Power Rankings AAPL Apple Inc AMZN Inc MSFT Microsof',249,0.0,0.0,1,0.0
132,2019-11-23 14:30:12,b'ACTIVE TRADERS Try one FREE trading TSLA AAPL BABA AMD GS FB AMZN GOOGL NVDA',494,0.13333333333333336,0.7,4,0.00020730350870108922
133,2019-11-23 14:29:28,b'Apple finally made new AirPods fit people ear time make cheaper AirPods',1237,0.1787878787878788,0.6181818181818182,4,0.0006147052554718895
134,2019-11-23 14:28:06,b'Apple finally made new AirPods fit people ear time make cheaper AirPods',3649,0.1787878787878788,0.6181818181818182,4,0.0018133059637970295
135,2019-11-23 14:26:07,b'SPX AAPL Investors left wonder stock market rally resting rolling',986,0.0,0.0,1,0.0
136,2019-11-23 14:26:04,b'@guardian aapl tsla always jellypaws DRAMA #Trump Dramatize u #Mazars tax return US wan na see',84,-0.2,0.15000000000000002,1,-1.1330353714432002e-05
137,2019-11-23 14:24:26,b'stock MSFT amp AAPL combined market cap larger Russell 2000 entire German stock',20,0.0,0.375,4,0.0
138,2019-11-23 14:22:13,b'Wan na Pro could ipad Pro new one #RT #Contest #Giveaway #Apple #AppleNews',402,-0.03181818181818183,0.30227272727272725,4,-1.7383743448571554e-05
139,2019-11-23 14:21:30,b'Benefit Trend Momentum QQQ QQQ AAPL ALGN AMAT AMD AMGN CHTR',8428,0.0,0.0,1,0.0
140,2019-11-23 14:21:08,b'could pro #MacBook Pro owned one #RT #Giveaway #win #contest #Apple #AI #appleNews',402,0.8,0.4,2,0.0005783875800891003
141,2019-11-23 14:20:06,b'Give MacBook second monitor DUEX Pro portable dual monitor AAPL',1889,0.0,0.0,1,0.0
142,2019-11-23 14:18:56,b'Market Wizards Jack Schwager AAPL TSLA FB NFLX SGY REN CRMD TTOO',1136,0.0,0.0,1,0.0
143,2019-11-23 14:10:20,b'Weekend Review VIDEO 1124 TLT GLD SPY IWM KRE #QQQ SMH AMD MU NVDA LRCX INTC',2573,0.0,0.0,1,0.0
144,2019-11-23 14:08:44,b'Googles Stadia Faces Uphill Battle Microsoft Apple @themotleyfool #stocks GOOGL GOOG MSFT AAPL',500,0.0,0.0,1,0.0
145,2019-11-23 14:07:19,b'@Geck01 Think people appreciated importance last Xmas washout bigger 1987 index',7283,0.06666666666666668,0.22222222222222224,1,0.0004851203180611892
146,2019-11-23 14:06:42,b'Weekend Review VIDEO 1124 TLT GLD SPY IWM KRE #QQQ SMH AMD MU NVDA LRCX INTC',336,0.0,0.0,1,0.0
147,2019-11-23 14:05:22,b'POWER COMPOUNDING 122 starting 2000 2500 week challenge Swing Day Option Trading Ale',470,0.0,0.1,1,0.0
148,2019-11-23 14:04:07,b'VirnetX share plummeted much 50 Friday following report company damage award Apple va',2573,0.1,0.15000000000000002,1,0.0001735297625430568
149,2019-11-23 14:03:55,b'1122 Watchlist Results 122 starting 2000 2500 week challenge Swing Day Option Trading Alerts',2573,0.0,0.1,1,0.0
150,2019-11-23 14:01:22,b'1122 Watchlist Results 122 starting 2000 2500 week challenge Swing Day Option Trading Alerts',470,0.0,0.1,1,0.0
151,2019-11-23 14:01:21,b'Filter #options seasonal strength helpful find trade idea JPM AAPL FB',1884,0.0,0.0,1,0.0
152,2019-11-23 13:58:17,b'new MacBook Pro best work laptop Apple ever made still fall behind Windows rival two ke',220,0.2454545454545454,0.4848484848484849,4,0.00011771796066942338
153,2019-11-23 13:58:07,b'new MacBook Pro best work laptop Apple ever made still fall behind Windows rival two ke',3649,0.2454545454545454,0.4848484848484849,4,0.0019525129021942087
154,2019-11-23 13:57:28,b'new MacBook Pro best work laptop Apple ever made still fall behind Windows rival two ke',93,0.2454545454545454,0.4848484848484849,4,4.9762592464801695e-05
155,2019-11-23 13:55:46,b'10 Things Know new MacBook Pro best work laptop Apple ever made still fall behind Windo',158,0.2454545454545454,0.4848484848484849,4,8.454289902622226e-05
156,2019-11-23 13:54:40,b'iPhone Pro Max go two full day recharge crazy good aapl',1080,0.15,0.6833333333333335,4,0.0004977262524554058
157,2019-11-23 13:54:24,b'new MacBook Pro best work laptop Apple ever made still fall behind Windows rival two ke',1237,0.2454545454545454,0.4848484848484849,4,0.0006618959879458031
158,2019-11-23 13:53:34,b'new MacBook Pro best work laptop Apple ever made still fall behind Windows rival two ke',3649,0.2454545454545454,0.4848484848484849,4,0.0019525129021942087
159,2019-11-23 13:53:25,b'@trucharts long time careful AAPL historically kept extremely high RSI good bill market',12,0.142,0.508,4,3.892030454972699e-06
160,2019-11-23 13:53:18,b'Learn #business new MacBook Pro best work laptop Apple ever mad',110,0.1704545454545454,0.5848484848484848,4,4.93046146032958e-05
161,2019-11-23 13:53:06,b'AAPL NEW ARTICLE Apple 65 Key Dow Surge Get latest AAPL related',70,0.1590909090909091,0.6886363636363636,4,3.44807165810237e-05
162,2019-11-23 13:52:43,b'could pro #MacBook Pro owned one #RT #Giveaway #win #contest #Apple #AI #appleNews',813,0.8,0.4,2,0.0011697241358518372
163,2019-11-23 13:52:31,b'#aapl APPLE stock LEGAL STOCK PRICE AMIPULATION Net income revenue flat several quart EPS flat',33,0.030000000000000006,0.09,1,4.0060893490313145e-07
164,2019-11-23 13:51:06,b'Check new MacBook Pro best work laptop Apple ever made still fall behind Windows',1137,0.2454545454545454,0.4848484848484849,4,0.0006083878240051564
165,2019-11-23 13:51:05,b'Wan na Pro could ipad Pro new one #RT #Contest #Giveaway #Apple #AppleNews',813,-0.03181818181818183,0.30227272727272725,4,-3.515667518330516e-05
166,2019-11-23 13:50:32,b'new MacBook Pro best work laptop Apple ever made still fall behind Windows rival two ke',1219,0.2454545454545454,0.4848484848484849,4,0.0006522645184364869
167,2019-11-23 13:48:55,b'Investing Dummies Eric Tyson SPY AAPL GOOGL MSFT XOM BRK',1136,0.0,0.0,1,0.0
168,2019-11-23 13:47:58,b'VirnetX share plummeted much 50 Friday following report company damage award Apple',238,0.1,0.15000000000000002,1,1.6051334428778672e-05
169,2019-11-23 13:45:32,b'Apple granted patent automotive floor AAPL',1889,0.0,0.0,1,0.0
170,2019-11-23 13:43:30,b'@JeffMacke @carlquintanilla @TeflonGeek never used AAPL Glass',493,0.0,0.0,1,0.0
171,2019-11-23 13:41:42,b'stock made 70 DOW rally last 30 day aapl dis msft unh',3844,0.0,0.06666666666666668,1,0.0
172,2019-11-23 13:37:19,b'AAPL hourly first bearish setup week Hold low push back higher 26424 ATH test break 25828 25',153,0.125,0.2833333333333333,4,2.436363261511048e-05
173,2019-11-23 13:36:03,b'AAPL hourly first bearish setup week Hold low push back higher 26424 ATH test break',4169,0.125,0.2833333333333333,4,0.0006638691789045462
174,2019-11-23 13:34:21,b'true smart move AAPL part first loss best loss',555,0.4535714285714286,0.4815476190476191,2,0.000545030542297207
175,2019-11-23 13:34:06,b'TSLA NVDA AAPL BA FB BYND Happy Friday #tradernap DM want compound account',75804,0.8,1.0,3,0.2726622644345408
176,2019-11-23 13:30:11,b'ACTIVE TRADERS Try one FREE trading TSLA AAPL JPM GS FB AMZN GOOGL NVDA',494,0.13333333333333336,0.7,4,0.00020730350870108922
177,2019-11-23 13:29:33,b'Celebrating 100 extraordinary game Apple Arcade iPhone iPad Apple TV Mac Find everything action',64,0.0111111111111111,0.5,4,1.5986389720538962e-06
